,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1753,600036.SH,20120627,8.129,8.1587,8.0623,8.0771,8.1513,-0.07420000000000115,-0.9103,294396.87,321260.686
1752,600036.SH,20120628,8.0919,8.1216,8.0178,8.0252,8.0771,-0.051899999999999835,-0.6426,338364.9,368182.347
1751,600036.SH,20120629,8.0326,8.1587,7.9955,8.0994,8.0252,0.07419999999999938,0.9246,381259.64,414959.831
1750,600036.SH,20120702,8.129,8.129,8.0029,8.0474,8.0994,-0.0519999999999996,-0.642,354349.97,384038.16
1749,600036.SH,20120703,8.0474,8.1513,8.0178,8.0771,8.0474,0.02970000000000006,0.3691,316078.69,344822.244
1748,600036.SH,20120704,8.1068,8.1587,8.0697,8.1068,8.0771,0.02970000000000006,0.3677,257271.76,281476.904
1747,600036.SH,20120705,8.0919,8.1216,8.0103,8.0474,8.1068,-0.05940000000000012,-0.7327,295031.42,320276.245
1746,600036.SH,20120706,7.8694,7.8917,7.7582,7.8398,8.0474,-0.20759999999999934,-2.5797,1218602.31,1284039.859
1745,600036.SH,20120709,7.8027,7.8027,7.4318,7.5282,7.8398,-0.3116000000000003,-3.9746,1347895.22,1380906.463
1744,600036.SH,20120710,7.5208,7.5653,7.4689,7.5357,7.5282,0.007500000000000284,0.0996,478696.36,485118.762
1743,600036.SH,20120711,7.5282,7.5357,7.4022,7.4615,7.5357,-0.07420000000000027,-0.9846,504514.62,507063.597
1742,600036.SH,20120712,7.4615,7.5134,7.3354,7.4837,7.4615,0.022199999999999775,0.2975,810436.06,809607.588
1741,600036.SH,20120713,7.4689,7.5876,7.417,7.5431,7.4837,0.05940000000000012,0.7937,462062.88,468712.542
1740,600036.SH,20120716,7.5579,7.6172,7.4615,7.4763,7.5431,-0.06679999999999975,-0.8856,458612.1,465617.63
1739,600036.SH,20120717,7.4763,7.5505,7.4689,7.5431,7.4763,0.06679999999999975,0.8935,291340.3,295683.245
1738,600036.SH,20120718,7.5505,7.5505,7.4244,7.4986,7.5431,-0.044500000000000206,-0.5899,344291.85,346515.677
1737,600036.SH,20120719,7.4986,7.5282,7.4467,7.4912,7.4986,-0.007399999999999629,-0.0987,445058.22,449753.597
1736,600036.SH,20120720,7.4837,7.4912,7.3873,7.4096,7.4912,-0.0815999999999999,-1.0893,486342.83,486155.924
1735,600036.SH,20120723,7.3725,7.3725,7.1129,7.1871,7.4096,-0.22250000000000014,-3.0029,787087.05,763923.571
1734,600036.SH,20120724,7.15,7.2019,7.0758,7.1129,7.1871,-0.07420000000000027,-1.0324,597621.39,574182.443
1733,600036.SH,20120725,7.0981,7.1574,7.0758,7.1055,7.1129,-0.007399999999999629,-0.104,291417.98,279943.231
1732,600036.SH,20120726,7.1129,7.1722,7.0981,7.1129,7.1055,0.007399999999999629,0.1041,296958.36,285606.22
1731,600036.SH,20120727,7.1351,7.3132,7.1351,7.2316,7.1129,0.11870000000000047,1.6688,531760.24,518372.376
1730,600036.SH,20120730,7.2686,7.3577,7.2316,7.2761,7.2316,0.04449999999999932,0.6154,416892.92,409827.972
1729,600036.SH,20120731,7.3057,7.3947,7.2983,7.3577,7.2761,0.08160000000000078,1.1215,415970.59,412950.989
1728,600036.SH,20120801,7.3577,7.417,7.3132,7.3947,7.3577,0.03699999999999992,0.5029,478662.22,475037.527
1727,600036.SH,20120802,7.3873,7.4689,7.3651,7.4244,7.3947,0.02970000000000006,0.4016,410412.73,410615.261
1726,600036.SH,20120803,7.4318,7.4615,7.3947,7.417,7.4244,-0.007400000000000517,-0.0997,252742.55,252693.207
1725,600036.SH,20120806,7.417,7.4689,7.4022,7.4244,7.417,0.007400000000000517,0.0998,309870.52,310238.159
1724,600036.SH,20120807,7.4244,7.4541,7.4022,7.417,7.4244,-0.007400000000000517,-0.0997,240085.49,240145.157
1723,600036.SH,20120808,7.4244,7.4837,7.4244,7.4689,7.417,0.051899999999999835,0.6997,287360.17,289243.53
1722,600036.SH,20120809,7.4912,7.4912,7.417,7.4763,7.4689,0.007400000000000517,0.0991,194738.29,195833.145
1721,600036.SH,20120810,7.4912,7.5653,7.4837,7.5431,7.4763,0.06679999999999975,0.8935,270653.85,275363.371
1720,600036.SH,20120813,7.5208,7.5653,7.4986,7.5282,7.5431,-0.014899999999999913,-0.1975,387152.91,393494.003
1719,600036.SH,20120814,7.5431,7.595,7.5134,7.5431,7.5282,0.014899999999999913,0.1979,315532.15,321051.657
1718,600036.SH,20120815,7.5431,7.5579,7.3651,7.3725,7.5431,-0.1706000000000003,-2.2617,394703.71,394577.962
1717,600036.SH,20120816,7.3354,7.3947,7.3057,7.3577,7.3725,-0.014799999999999258,-0.2007,192719.16,190896.62
1716,600036.SH,20120817,7.3577,7.4541,7.3502,7.4318,7.3577,0.07409999999999961,1.0071,223240.63,223357.073
1715,600036.SH,20120820,7.3651,7.4318,7.2835,7.328,7.4318,-0.10379999999999967,-1.3967,250974.69,247692.968
1714,600036.SH,20120821,7.3354,7.3725,7.2538,7.2761,7.328,-0.05190000000000072,-0.7082,364392.3,358531.814
1713,600036.SH,20120822,7.2909,7.3428,7.2761,7.3354,7.2761,0.05930000000000035,0.815,333243.51,328191.886
1712,600036.SH,20120823,7.3428,7.3947,7.3057,7.3725,7.3354,0.03709999999999969,0.5058,367703.63,365020.417
1711,600036.SH,20120824,7.328,7.4096,7.3206,7.3577,7.3725,-0.014799999999999258,-0.2007,328829.66,327024.436
1710,600036.SH,20120827,7.3502,7.3725,7.2612,7.3132,7.3577,-0.044500000000000206,-0.6048,295245.73,291275.731
1709,600036.SH,20120828,7.2983,7.4689,7.2761,7.4244,7.3132,0.11120000000000019,1.5205,331015.09,329951.805
1708,600036.SH,20120829,7.417,7.4541,7.4022,7.4318,7.4244,0.007399999999999629,0.0997,258361.74,258866.506
1707,600036.SH,20120830,7.3428,7.5282,7.3428,7.5134,7.4318,0.0815999999999999,1.098,406293.78,410070.197
1706,600036.SH,20120831,7.5134,7.5579,7.4689,7.4763,7.5134,-0.03709999999999969,-0.4938,292871.24,297407.357
1705,600036.SH,20120903,7.4615,7.506,7.417,7.4244,7.4763,-0.051899999999999835,-0.6942,373294.4,374981.802
1704,600036.SH,20120904,7.4244,7.4318,7.2686,7.2983,7.4244,-0.1261000000000001,-1.6985,439051.3,434354.544
1703,600036.SH,20120905,7.2983,7.2983,7.0981,7.2019,7.2983,-0.09640000000000004,-1.3209,627543.62,606649.296
1702,600036.SH,20120906,7.1722,7.2241,7.1426,7.2167,7.2019,0.014800000000000146,0.2055,393913.05,381180.126
1701,600036.SH,20120907,7.239,7.5505,7.239,7.5357,7.2167,0.31899999999999995,4.4203,945808.52,948096.863
1700,600036.SH,20120910,7.5134,7.5579,7.4318,7.4912,7.5357,-0.044500000000000206,-0.5905,532682.27,537083.135
1699,600036.SH,20120911,7.4763,7.506,7.417,7.506,7.4912,0.014800000000000146,0.1976,344485.99,346408.412
1698,600036.SH,20120912,7.5282,7.5802,7.4392,7.506,7.506,0.0,0.0,333665.28,338007.629
1697,600036.SH,20120913,7.4986,7.5653,7.4244,7.506,7.506,0.0,0.0,426358.12,431742.856
1696,600036.SH,20120914,7.5282,7.6617,7.5208,7.6024,7.506,0.09640000000000004,1.2843,571921.56,585483.247
1695,600036.SH,20120917,7.6024,7.6098,7.4986,7.5134,7.6024,-0.08900000000000041,-1.1707,471850.18,480998.604
1694,600036.SH,20120918,7.4912,7.4912,7.3873,7.4096,7.5134,-0.10379999999999967,-1.3815,304124.07,305847.748
1693,600036.SH,20120919,7.4022,7.4096,7.2909,7.3206,7.4096,-0.08900000000000041,-1.2011,365859.5,362159.953
1692,600036.SH,20120920,7.3206,7.3428,7.2093,7.2241,7.3206,-0.09649999999999981,-1.3182,315228.57,309091.409
1691,600036.SH,20120921,7.2241,7.3206,7.1796,7.2761,7.2241,0.0519999999999996,0.7198,333795.0,327072.231
1690,600036.SH,20120924,7.2316,7.3502,7.1945,7.3132,7.2761,0.03710000000000058,0.5099,338537.48,331137.645
1689,600036.SH,20120925,7.3132,7.3354,7.2686,7.3206,7.3132,0.007399999999999629,0.1012,184790.84,181896.719
1688,600036.SH,20120926,7.3132,7.3502,7.2316,7.2316,7.3206,-0.08899999999999952,-1.2157,325142.69,319732.145
1687,600036.SH,20120927,7.2686,7.5505,7.239,7.4763,7.2316,0.24469999999999992,3.3838,505059.01,505686.1
1686,600036.SH,20120928,7.4244,7.5505,7.3502,7.5357,7.4763,0.05940000000000012,0.7945,389230.65,392264.624
1685,600036.SH,20121008,7.5282,7.6766,7.4986,7.5431,7.5357,0.007399999999999629,0.0982,330084.15,337697.96
1684,600036.SH,20121009,7.6247,7.6914,7.5653,7.6321,7.5431,0.08900000000000041,1.1799,432623.74,446295.752
1683,600036.SH,20121010,7.6321,7.6321,7.5505,7.5727,7.6321,-0.05940000000000012,-0.7783,233613.47,238821.187
1682,600036.SH,20121011,7.5579,7.595,7.4912,7.5653,7.5727,-0.007400000000000517,-0.0977,241394.15,245864.855
1681,600036.SH,20121012,7.6024,7.7063,7.5876,7.684,7.5653,0.11870000000000047,1.569,400727.15,414289.777
1680,600036.SH,20121015,7.6914,7.6988,7.5876,7.6469,7.684,-0.03710000000000058,-0.4828,160064.4,164776.435
1679,600036.SH,20121016,7.6321,7.6988,7.5727,7.6469,7.6469,0.0,0.0,229842.85,236742.799
1678,600036.SH,20121017,7.6543,7.7137,7.6098,7.684,7.6469,0.03710000000000058,0.4852,295653.74,305863.198
1677,600036.SH,20121018,7.7359,7.8175,7.684,7.7804,7.684,0.09640000000000004,1.2546,375426.85,393179.674
1676,600036.SH,20121019,7.7878,7.7878,7.7137,7.7433,7.7804,-0.03710000000000058,-0.4768,238650.11,249625.613
1675,600036.SH,20121022,7.6914,7.8249,7.684,7.7953,7.7433,0.05200000000000049,0.6715,287582.13,301265.381
1674,600036.SH,20121023,7.7953,7.862,7.7359,7.7508,7.7953,-0.044500000000000206,-0.5709,268948.88,283013.779
1673,600036.SH,20121024,7.7137,7.7804,7.7137,7.7582,7.7508,0.007400000000000517,0.0955,216248.67,226046.4
1672,600036.SH,20121025,7.7359,7.7804,7.6766,7.6914,7.7582,-0.06680000000000064,-0.861,195557.65,203931.727
1671,600036.SH,20121026,7.6914,7.7359,7.5579,7.6247,7.6914,-0.06669999999999998,-0.8672,246694.23,253283.832
1670,600036.SH,20121029,7.6024,7.6172,7.4467,7.506,7.6247,-0.11869999999999958,-1.5568,223864.78,227127.315
1669,600036.SH,20121030,7.5134,7.595,7.417,7.4689,7.506,-0.03710000000000058,-0.4943,308360.95,310546.559
1668,600036.SH,20121031,7.4541,7.4986,7.4467,7.4763,7.4689,0.007400000000000517,0.0991,209974.91,211535.31
1667,600036.SH,20121101,7.4763,7.7137,7.4763,7.6395,7.4763,0.1631999999999998,2.1829,420589.17,432036.399
1666,600036.SH,20121102,7.6247,7.7063,7.6024,7.6914,7.6395,0.051899999999999835,0.6794,284513.32,293882.466
1665,600036.SH,20121105,7.6914,7.7804,7.6543,7.7285,7.6914,0.03710000000000058,0.4824,262621.82,273345.099
1664,600036.SH,20121106,7.7359,7.7656,7.5802,7.6988,7.7285,-0.02970000000000006,-0.3843,256169.13,264401.793
1663,600036.SH,20121107,7.6988,7.6988,7.6098,7.6692,7.6988,-0.029600000000000293,-0.3845,165172.77,170413.964
1662,600036.SH,20121108,7.6247,7.6543,7.5505,7.5505,7.6692,-0.11869999999999958,-1.5477,183807.85,188188.3
1661,600036.SH,20121109,7.5431,7.6024,7.5357,7.5727,7.5505,0.022199999999999775,0.294,210435.05,214755.731
1660,600036.SH,20121112,7.6024,7.6321,7.5653,7.6098,7.5727,0.03709999999999969,0.4899,253174.39,259350.027
1659,600036.SH,20121113,7.6098,7.6172,7.4467,7.4615,7.6098,-0.14829999999999988,-1.9488,196447.27,198705.309
1658,600036.SH,20121114,7.4615,7.4986,7.4467,7.4763,7.4615,0.014800000000000146,0.1984,159399.07,160559.555
1657,600036.SH,20121115,7.4541,7.4837,7.4244,7.4318,7.4763,-0.044500000000000206,-0.5952,150956.65,151500.493
1656,600036.SH,20121116,7.417,7.4689,7.3428,7.3873,7.4318,-0.044500000000000206,-0.5988,215612.66,214485.151
1655,600036.SH,20121119,7.3873,7.4022,7.3354,7.3577,7.3873,-0.029599999999999405,-0.4007,173151.97,171846.492
1654,600036.SH,20121120,7.3799,7.4318,7.2612,7.2909,7.3577,-0.06680000000000064,-0.9079,215420.0,212747.659
1653,600036.SH,20121121,7.2909,7.3725,7.2761,7.3651,7.2909,0.07420000000000027,1.0177,222344.39,219330.197
1652,600036.SH,20121122,7.3428,7.3651,7.3132,7.3428,7.3651,-0.022299999999999542,-0.3028,154710.82,153066.794
1651,600036.SH,20121123,7.3725,7.4541,7.3354,7.4392,7.3428,0.09639999999999915,1.3129,283828.47,283347.348
1650,600036.SH,20121126,7.4022,7.4318,7.3725,7.4096,7.4392,-0.029599999999999405,-0.3979,186152.18,185783.024
1649,600036.SH,20121127,7.3947,7.4541,7.3873,7.3947,7.4096,-0.014899999999999913,-0.2011,313311.98,313271.104
1648,600036.SH,20121128,7.3947,7.4318,7.3799,7.3947,7.3947,0.0,0.0,281759.6,281582.422
1647,600036.SH,20121129,7.4096,7.4467,7.3947,7.4022,7.3947,0.007499999999999396,0.1014,182130.96,182095.458
1646,600036.SH,20121130,7.4022,7.4541,7.3428,7.4318,7.4022,0.029600000000000293,0.3999,312790.9,312092.108
1645,600036.SH,20121203,7.4244,7.4318,7.2909,7.3502,7.4318,-0.0815999999999999,-1.098,350315.2,347109.875
1644,600036.SH,20121204,7.3502,7.4244,7.3428,7.4022,7.3502,0.0519999999999996,0.7075,239333.87,238259.79
1643,600036.SH,20121205,7.417,7.7508,7.3947,7.7211,7.4022,0.3189000000000002,4.3082,1082187.68,1117951.131
1642,600036.SH,20121206,7.7137,7.8323,7.6988,7.7508,7.7211,0.02970000000000006,0.3847,658438.49,689223.046
1641,600036.SH,20121207,7.7582,8.0326,7.7433,8.0103,7.7508,0.25950000000000095,3.348,1119334.73,1198461.158
1640,600036.SH,20121210,8.0474,8.218,7.9733,8.1364,8.0103,0.1260999999999992,1.5742,1190133.39,1301157.141
1639,600036.SH,20121211,8.1364,8.2032,8.0771,8.1513,8.1364,0.014900000000000801,0.1831,701450.22,770027.826
1638,600036.SH,20121212,8.1513,8.3144,8.129,8.1958,8.1513,0.04449999999999932,0.5459,677269.06,751240.813
1637,600036.SH,20121213,8.1809,8.2032,8.0474,8.0623,8.1958,-0.13349999999999973,-1.6289,555840.51,609383.937
1636,600036.SH,20121214,8.1068,8.715,8.0994,8.6779,8.0623,0.6155999999999988,7.6355,1650039.71,1884483.35
1635,600036.SH,20121217,8.715,8.8559,8.626,8.6853,8.6779,0.007400000000000517,0.0853,1143675.95,1345018.068
1634,600036.SH,20121218,8.663,8.9597,8.626,8.7891,8.6853,0.10379999999999967,1.1951,1233799.59,1469876.906
1633,600036.SH,20121219,8.7891,8.9375,8.752,8.8114,8.7891,0.02230000000000132,0.2537,953511.45,1140126.076
1632,600036.SH,20121220,8.752,8.9597,8.752,8.9004,8.8114,0.08899999999999864,1.0101,828844.13,988481.626
1631,600036.SH,20121221,8.9152,8.9449,8.804,8.8262,8.9004,-0.07419999999999938,-0.8337,762213.63,913082.895
1630,600036.SH,20121224,8.8633,9.2045,8.8411,9.0932,8.8262,0.26699999999999946,3.0251,1095655.52,1345537.385
1629,600036.SH,20121225,9.0636,9.605,9.0636,9.4715,9.0932,0.3783000000000012,4.1603,1329924.47,1679327.688
1628,600036.SH,20121226,9.4641,9.5976,9.4122,9.4863,9.4715,0.014799999999999258,0.1563,878176.96,1127460.77
1627,600036.SH,20121227,9.5308,9.6569,9.338,9.3528,9.4863,-0.13349999999999973,-1.4073,862797.94,1106929.198
1626,600036.SH,20121228,9.3677,9.6273,9.3602,9.6124,9.3528,0.25959999999999894,2.7756,849173.6,1091049.715
1625,600036.SH,20121231,9.6124,10.2354,9.6124,10.1984,9.6124,0.5860000000000003,6.0963,1537120.26,2060790.726
1624,600036.SH,20130104,10.2503,10.3615,9.9017,10.0352,10.1984,-0.1631999999999998,-1.6003,1500336.42,2039552.876
1623,600036.SH,20130107,10.0129,10.2577,9.8646,10.0871,10.0352,0.051899999999999835,0.5172,994695.43,1349911.75
1622,600036.SH,20130108,10.1242,10.2577,9.8868,10.0797,10.0871,-0.007399999999998741,-0.0734,1033356.13,1404489.415
1621,600036.SH,20130109,9.9833,10.1019,9.872,10.0129,10.0797,-0.06680000000000064,-0.6627,965590.71,1302109.207
1620,600036.SH,20130110,10.0129,10.1613,9.9165,10.0426,10.0129,0.02970000000000006,0.2966,892694.31,1212029.376
1619,600036.SH,20130111,10.0352,10.1168,9.7608,9.8498,10.0426,-0.19280000000000008,-1.9198,920401.23,1237367.216
1618,600036.SH,20130114,9.7682,10.3615,9.7682,10.2651,9.8498,0.4153000000000002,4.2163,1578658.8,2160111.264
1617,600036.SH,20130115,10.2354,10.2948,10.1019,10.228,10.2651,-0.03710000000000058,-0.3614,1067199.58,1469440.881
1616,600036.SH,20130116,10.1984,10.2503,9.8943,10.0278,10.228,-0.2002000000000006,-1.9574,902998.92,1231280.278
1615,600036.SH,20130117,10.0352,10.0426,9.783,9.8053,10.0278,-0.22249999999999837,-2.2188,1170498.3,1558604.727
1614,600036.SH,20130118,9.9091,10.0129,9.7978,9.9165,9.8053,0.11119999999999841,1.1341,1108088.31,1480397.212
1613,600036.SH,20130121,9.9536,10.1613,9.872,10.0649,9.9165,0.14840000000000053,1.4965,1148859.55,1552341.58
1612,600036.SH,20130122,10.0649,10.4505,9.9313,10.3838,10.0649,0.31890000000000107,3.1684,1757534.85,2425268.563
1611,600036.SH,20130123,10.3096,10.4654,10.1984,10.3838,10.3838,0.0,0.0,894900.96,1246132.644
1610,600036.SH,20130124,10.3838,10.7546,10.05,10.139,10.3838,-0.24480000000000146,-2.3575,1964852.21,2756417.941
1609,600036.SH,20130125,10.1909,10.2577,9.9536,9.9907,10.139,-0.148299999999999,-1.4627,905871.16,1229494.809
1608,600036.SH,20130128,10.0129,10.636,10.0129,10.5173,9.9907,0.5266000000000002,5.2709,1517058.64,2131062.253
1607,600036.SH,20130129,10.5247,10.9771,10.4135,10.8288,10.5173,0.3114999999999988,2.9618,1906255.62,2746660.145
1606,600036.SH,20130130,10.8362,10.8585,10.5321,10.6656,10.8288,-0.1631999999999998,-1.5071,1278143.53,1836901.396
1605,600036.SH,20130131,10.7027,10.7472,10.406,10.6063,10.6656,-0.05930000000000035,-0.556,1162646.71,1653013.127
1604,600036.SH,20130201,10.5321,11.0068,10.495,10.9623,10.6063,0.35600000000000165,3.3565,1689316.89,2451809.625
1603,600036.SH,20130204,10.9549,11.1329,10.725,10.8066,10.9623,-0.15570000000000128,-1.4203,1659690.12,2448320.866
1602,600036.SH,20130205,10.6805,10.7843,10.5395,10.6805,10.8066,-0.1260999999999992,-1.1669,1214497.86,1743222.914
1601,600036.SH,20130206,10.6805,10.7695,10.4802,10.6582,10.6805,-0.022299999999999542,-0.2088,935289.6,1337984.884
1600,600036.SH,20130207,10.6582,10.6582,10.1687,10.4876,10.6582,-0.1706000000000003,-1.6006,1628177.93,2287383.272
1599,600036.SH,20130208,10.4431,10.5173,10.2799,10.4135,10.4876,-0.07409999999999961,-0.7065,939297.28,1319909.435
1598,600036.SH,20130218,10.4802,10.584,10.2874,10.3467,10.4135,-0.06680000000000064,-0.6415,864394.11,1215568.53
1597,600036.SH,20130219,10.3244,10.4283,10.1761,10.2577,10.3467,-0.08900000000000041,-0.8602,802575.24,1115544.74
1596,600036.SH,20130220,10.2799,10.317,9.961,10.2651,10.2577,0.007400000000000517,0.0721,1108236.16,1509286.637
1595,600036.SH,20130221,10.1316,10.1464,9.605,9.9239,10.2651,-0.3412000000000006,-3.3239,1306216.07,1735828.988
1594,600036.SH,20130222,9.9017,9.9239,9.6421,9.694,9.9239,-0.22989999999999888,-2.3166,813600.28,1071160.054
1593,600036.SH,20130225,9.7533,9.8349,9.6347,9.6718,9.694,-0.022200000000001552,-0.229,709805.07,929263.409
1592,600036.SH,20130226,9.5605,9.8498,9.3825,9.427,9.6718,-0.24479999999999968,-2.5311,2254253.96,2929255.224
1591,600036.SH,20130227,9.4641,9.6421,9.3306,9.5234,9.427,0.09640000000000093,1.0226,1441149.92,1843217.552
1590,600036.SH,20130228,9.5679,9.8794,9.4789,9.8646,9.5234,0.34119999999999884,3.5828,1696861.96,2213328.399
1589,600036.SH,20130301,9.8646,9.9165,9.5012,9.694,9.8646,-0.17059999999999853,-1.7294,1279526.78,1676102.123
1588,600036.SH,20130304,9.5308,9.6421,9.0265,9.1006,9.694,-0.5934000000000008,-6.1213,1747873.13,2202216.042
1587,600036.SH,20130305,9.1451,9.9907,9.1451,9.9091,9.1006,0.8085000000000004,8.884,2174891.27,2799557.374
1586,600036.SH,20130306,9.9165,10.0871,9.7459,9.9759,9.9091,0.06679999999999886,0.6741,1529534.15,2050199.178
1585,600036.SH,20130307,9.9165,9.9165,9.6347,9.7237,9.9759,-0.2522000000000002,-2.5281,888189.56,1171202.325
1584,600036.SH,20130308,9.7533,9.9981,9.5902,9.8868,9.7237,0.16310000000000002,1.6773,929943.68,1230262.753
1583,600036.SH,20130311,9.7978,9.8127,9.6124,9.7311,9.8868,-0.1556999999999995,-1.5748,483436.88,634664.6
1582,600036.SH,20130312,9.7311,9.8646,9.4567,9.5679,9.7311,-0.1631999999999998,-1.6771,696099.02,906390.226
1581,600036.SH,20130313,9.5679,9.6643,9.3454,9.3973,9.5679,-0.1706000000000003,-1.783,659827.96,843335.588
1580,600036.SH,20130314,9.3751,9.5531,9.3083,9.3973,9.3973,0.0,0.0,475698.24,603557.988
1579,600036.SH,20130315,9.4047,9.783,9.2267,9.3232,9.3973,-0.07409999999999961,-0.7885,1361572.93,1735409.883
1578,600036.SH,20130318,9.2564,9.4196,9.1971,9.2564,9.3232,-0.06680000000000064,-0.7165,659537.14,827700.016
1577,600036.SH,20130319,9.2342,9.3973,9.2342,9.3454,9.2564,0.08900000000000041,0.9615,547395.79,686425.566
1576,600036.SH,20130320,9.3677,9.7682,9.3528,9.7459,9.3454,0.40050000000000097,4.2855,1343233.21,1745000.331
1575,600036.SH,20130321,9.7459,9.8053,9.6866,9.7385,9.7459,-0.007400000000000517,-0.0759,645563.57,848701.343
1574,600036.SH,20130322,9.783,9.8275,9.6792,9.7385,9.7385,0.0,0.0,441087.35,579895.284
1573,600036.SH,20130325,9.7904,9.8498,9.5976,9.6273,9.7385,-0.11120000000000019,-1.1419,559001.4,730187.054
1572,600036.SH,20130326,9.5679,9.605,9.3306,9.4122,9.6273,-0.21509999999999962,-2.2343,619026.47,786734.118
1571,600036.SH,20130327,9.3899,9.5828,9.3899,9.4715,9.4122,0.05930000000000035,0.63,457293.1,584254.908
1570,600036.SH,20130328,9.1971,9.1971,8.6779,8.9968,9.4715,-0.47470000000000034,-5.0119,1266171.55,1535552.202
1569,600036.SH,20130329,9.0413,9.4492,8.9894,9.3677,8.9968,0.3708999999999989,4.1226,1023329.03,1272875.637
1568,600036.SH,20130401,9.2638,9.3528,9.1526,9.1971,9.3677,-0.17059999999999853,-1.8212,412776.53,513973.442
1567,600036.SH,20130402,9.2564,9.4567,9.1748,9.3157,9.1971,0.11859999999999893,1.2895,557653.79,700652.102
1566,600036.SH,20130403,9.3454,9.6273,9.3306,9.4863,9.3157,0.1706000000000003,1.8313,632908.89,808928.699
1565,600036.SH,20130408,9.2267,9.4122,9.1971,9.3528,9.4863,-0.13349999999999973,-1.4073,517539.67,650242.84
1564,600036.SH,20130409,9.4122,9.4789,9.2787,9.338,9.3528,-0.014800000000001035,-0.1582,483413.48,611102.701
1563,600036.SH,20130410,9.3306,9.3825,9.1822,9.2267,9.338,-0.11129999999999995,-1.1919,302954.76,377830.45
1562,600036.SH,20130411,9.3157,9.3751,9.1674,9.1896,9.2267,-0.0370999999999988,-0.4021,334314.83,416800.081
1561,600036.SH,20130412,9.1896,9.2416,9.0932,9.1081,9.1896,-0.08150000000000013,-0.8869,287103.72,354459.995
1560,600036.SH,20130415,9.1229,9.1971,9.0413,9.0858,9.1081,-0.022299999999999542,-0.2448,333253.16,408924.586
1559,600036.SH,20130416,9.0487,9.1971,9.0042,9.16,9.0858,0.07419999999999938,0.8167,555975.07,681018.158
1558,600036.SH,20130417,9.1451,9.16,8.9746,9.0191,9.16,-0.14090000000000025,-1.5382,431828.74,525913.409
1557,600036.SH,20130418,8.9375,9.1229,8.9078,9.0191,9.0191,0.0,0.0,575677.57,697392.867
1556,600036.SH,20130419,9.0561,9.5234,9.0116,9.3602,9.0191,0.34110000000000085,3.782,1596852.49,1988992.485
1555,600036.SH,20130422,9.2935,9.3751,9.2861,9.338,9.3602,-0.022200000000001552,-0.2372,590329.37,742446.961
1554,600036.SH,20130423,9.3825,9.3825,8.9375,9.0042,9.338,-0.3337999999999983,-3.5746,857826.77,1047585.615
1553,600036.SH,20130424,9.0116,9.2342,8.9597,9.1229,9.0042,0.1186999999999987,1.3183,500285.46,612410.059
1552,600036.SH,20130425,9.0784,9.16,8.9597,9.0636,9.1229,-0.05930000000000035,-0.65,496543.84,605731.488
1551,600036.SH,20130426,9.1081,9.1526,8.982,9.0116,9.0636,-0.0519999999999996,-0.5737,330182.5,403023.212
1550,600036.SH,20130502,8.9746,8.9894,8.8633,8.9746,9.0116,-0.036999999999999034,-0.4106,469734.2,565173.92
1549,600036.SH,20130503,9.0191,9.3083,8.9894,9.16,8.9746,0.18539999999999957,2.0658,689565.39,855915.349
1548,600036.SH,20130506,9.1971,9.3825,9.1822,9.2935,9.16,0.13349999999999973,1.4574,502705.6,630075.256
1547,600036.SH,20130507,9.249,9.2935,9.1822,9.2638,9.2935,-0.02970000000000006,-0.3196,367890.09,458536.45
1546,600036.SH,20130508,9.2564,9.3825,9.2267,9.2712,9.2638,0.007400000000000517,0.0799,545535.71,683946.016
1545,600036.SH,20130509,9.3009,9.3306,9.0784,9.1451,9.2712,-0.126100000000001,-1.3601,446522.35,553251.649
1544,600036.SH,20130510,9.1971,9.4789,9.1748,9.4567,9.1451,0.3116000000000003,3.4073,976040.84,1232382.72
1543,600036.SH,20130513,9.4492,9.7978,9.338,9.783,9.4567,0.3262999999999998,3.4505,1745151.42,2271013.39
1542,600036.SH,20130514,9.7756,9.9091,9.7163,9.8868,9.783,0.10379999999999967,1.061,1527860.5,2025054.013
1541,600036.SH,20130515,9.8794,10.1242,9.8275,10.0797,9.8868,0.19290000000000163,1.9511,1096631.42,1476330.894
1540,600036.SH,20130516,10.05,10.3393,9.9462,10.2874,10.0797,0.2076999999999991,2.0606,1517668.53,2083974.597
1539,600036.SH,20130517,10.2874,10.3319,10.1019,10.2799,10.2874,-0.007500000000000284,-0.0729,1016192.7,1401815.09
1538,600036.SH,20130520,10.2799,10.458,10.1168,10.2799,10.2799,0.0,0.0,1245787.97,1728293.963
1537,600036.SH,20130521,10.2354,10.2429,9.9833,10.0649,10.2799,-0.21499999999999986,-2.0915,1069057.82,1454002.633
1536,600036.SH,20130522,10.0723,10.3838,10.0723,10.3764,10.0649,0.31150000000000055,3.0949,1404501.04,1939563.904
1535,600036.SH,20130523,10.3096,10.3467,10.0204,10.0278,10.3764,-0.34860000000000113,-3.3595,1043927.17,1430513.473
1534,600036.SH,20130524,10.0649,10.1761,9.9536,10.0204,10.0278,-0.007399999999998741,-0.0738,554989.4,752285.778
1533,600036.SH,20130527,9.9981,10.0649,9.8794,9.9313,10.0204,-0.08910000000000018,-0.8892,499646.08,671859.974
1532,600036.SH,20130528,9.9017,10.2354,9.8794,10.2058,9.9313,0.27449999999999974,2.764,851492.2,1153115.589
